VolumeId,JournalId
4be8f2fc-e408-42cf-9fc0-de35a098200e,5becae67-68a6-4a6b-84b2-e16249444f5d
2f96b6f6-3b4f-43cc-bb4c-6219e1a7ddfb,a0401236-cc94-4e0b-8229-a4fb1c2491d5
9f41ae7a-3fb4-4955-9494-00f4fe9ed3f0,6f9714de-77de-48b9-8832-ba81e210fa75
980c68ed-52b1-47ce-98ec-91ec0435dfb7,858a91de-e218-429e-8953-12e84e07efd7
e5b9a465-9972-41c7-b1a7-1f4b83a9daaf,5a07ae2f-412f-47be-a4ae-3b208dd2ea9c
1a532e46-2b58-406a-827c-a5409fecfe24,4a71891d-490b-442a-ab75-ef65c441365e
48b854c0-54b4-4ce8-92d3-a88c640a03a4,f3b9356a-babd-45e0-b462-0ae5cb488b59
11af1f8f-5758-40f3-9ac0-270071e1da61,d03d75d2-741a-4134-ac61-6f223bcbec55
e3b70faa-4ce3-46fc-a77f-09ea83161c10,2eebcd45-5665-4749-803d-16ccecad9daf
65d17c15-054f-403d-936a-22bb7eaecbe4,7c3ea020-0ad1-4964-a313-196693bb6ec2
3bd04d27-86e8-4fd8-b73e-f47c14c2c727,8f9fccd6-2621-46a4-84fd-26755ea2a2fb
a2ae4c87-0ba2-4d4e-b8a3-4598e546714e,beddae8b-ae58-4d26-a18c-df6a4fe0eb82
c0323141-145f-4f2d-9d70-4e89feb6a372,3c24b2b4-9636-4a7a-ad0f-5c51cb40f0c3
39a64dd4-2ff8-45f7-ab5f-8caeb34751e3,714dca1d-bfa4-4acd-a769-e89e714d556d
6e8800f6-93cb-421b-a67d-8fe4d660ee46,49337afa-e045-4d70-8e59-898ba4f5bc7b
8f831f18-d422-458f-9dfa-38fdc3aa1b1a,2b189cf4-893b-4f1d-bc1e-f426eb3bfa20
6fe0680a-ac2a-4e15-a74b-8bf56dce3f69,f5853e14-285a-49ac-bdca-e5b81e41e60b
4aadaeb8-2b9b-44d1-bc96-57217a2062f5,2f5965f0-51bb-4842-8b2d-0cafc7c52f6c
6e86bb31-21ed-4ce8-a024-c4089b9c07d4,23589691-e527-4d19-9934-f08a1d079b4c
24300932-3152-4c68-b47c-284db2a5b7d0,ac21ccf2-3346-484c-87c6-e3cc580e7194
9741027b-2da8-4497-833f-20e9ab272430,58556d64-5e1e-423a-9891-3a81caecfd13
00cfc7ca-1fc1-486f-95b2-2ebb54792def,7c3ea020-0ad1-4964-a313-196693bb6ec2
c9e70b7b-bb3d-4308-b2e4-7a30b55f686a,166c0b4e-bf25-4289-83b7-5d49d0f8c8bb
097122d1-8939-498d-b81f-ca1536ae9536,7bb6e550-049e-4d9a-9c51-b3a0628d70d2
4ceb7895-5d21-4cbf-af1e-1f9dcc7c3f48,58556d64-5e1e-423a-9891-3a81caecfd13
9333677c-20a3-48f5-95a9-c44cd8b49108,e3de5cdd-6583-460d-ba35-91e6be153599
61a78ae9-07fe-4e75-b7c8-949afaeb0989,386b5a75-a7d4-4417-91c4-e973cd4236d2
d937a88a-3d32-48c2-afad-5c3fa8b7d41a,46321c18-6d9a-4095-9d41-4642d7f2544b
fdcfa5ea-23e4-406c-b44d-fa5be4725d7c,a851a4bb-6725-49a1-8859-1b33b26f9e8a
c85ace73-981b-4c08-904e-94ede213aa0d,b1163fe5-17a6-4e5b-91fb-c9001c776c90
2f5547dc-d330-46c9-a0e2-6a32fd2878cc,ac21ccf2-3346-484c-87c6-e3cc580e7194
b7be2a7d-5283-4515-be83-9713f464d0d2,56eba955-7659-44fa-b2c0-eab8f36ea527
91b1db0f-372b-4d31-8017-ddace700cc6d,31e6212c-2ab5-4d3e-a8c5-88389632add9
a0ed57fd-7c90-4a28-af03-6f5041ec3f38,68580965-e458-4d96-bfaf-73b501c42c1b
ccad5d1b-c3fd-4672-a096-d403efac609e,d6a12674-b1be-4412-b9da-bcab454283ff
69933847-06f4-435c-a379-8ee913445bec,40adee2e-3740-473c-b6d6-529a95e0a3e9
aeb9c663-f8b0-4f2e-9d1b-4f04a11da166,083a00ed-7c4d-4d73-9fe3-4dc2753b9861
5bc47a1b-5ab1-4a9d-82a4-33a8d6cc3826,72142b97-a864-47b3-b887-9f37c200043f
cacab393-bdca-40cb-b658-f20375cb9d54,4b651991-5953-46cc-8aac-8ed32b8a7ce4
e6e56803-e9cf-4204-8770-2080ad30dfd9,643e22b1-ba3d-42b7-98db-14e41783d604
5735c004-7d3e-4dd7-ab2e-94b9e8e3e62c,dab36919-ffd6-4a94-be18-d7a989e47a66
8571b1f8-9595-4616-8331-d5c79b2dae76,5b61f2c1-0932-4c4c-aa2f-1adfe9312b18
c4e4ff1a-edd2-4595-93c4-f66a54cd750f,68580965-e458-4d96-bfaf-73b501c42c1b
be2f9c76-d55d-4c6d-9595-b0f222a7139a,133febb9-6efc-4daa-b5c7-3a05d4621623
7dc66737-b7c4-4802-a2fd-2039f9c197a9,ce19dc51-936e-49f1-8f46-77fbf259fda5
a43a3c6d-ff50-4889-8856-dcc8a9cd9cd7,dac432b2-10d1-49bf-82ff-36515b9c1b75
8620a8ef-5d62-41ff-9620-89c2696fb012,2f54f71b-cf34-4a04-bd66-3ee11c3fc030
8ce45e55-cdf3-4994-a92d-03b6773429a4,643e22b1-ba3d-42b7-98db-14e41783d604
2d03bc2b-d2b5-461d-a40f-62779b874dc4,2ad9ff33-e888-45e5-a84d-21cbf95c0e37
2d382834-93e4-40f2-9e28-5299ee93acae,f0eeac22-5b4f-4056-9e46-0ab91552acd5
170af1c4-7ff9-4089-b48d-938fa53d8335,12aa1cee-29f9-43cb-82a0-457fd684f3f0
2f91e64b-37cf-4897-8489-82160d1a92d8,3c750345-6b66-46a5-b47d-da35eac9be2f
8ea49242-f781-4028-adf7-5aebd6896347,e200916e-dc08-461a-9931-88361d672010
26b32d94-44f3-4958-8625-3a9391d99bb4,f0eeac22-5b4f-4056-9e46-0ab91552acd5
5aee216e-6f49-4c28-b34d-247eed0a8ba0,386b5a75-a7d4-4417-91c4-e973cd4236d2
7fb8a99f-74bd-4bde-9392-3522640715ad,aa1cd36d-5f19-46c1-aad7-a99b2e5563a3
2a0e3f24-a00f-489c-8bf4-28fda46e590c,e3de5cdd-6583-460d-ba35-91e6be153599
b5aac30e-2917-4ef7-adbe-e2d3c6effe2f,4b651991-5953-46cc-8aac-8ed32b8a7ce4
2348350e-7b38-4dc5-bb84-4680d4fbaeaa,91be0f90-88b4-43fe-a61d-d7a5849fc108
fe701899-8f70-4d74-9d06-36cb3b931eaf,ce0f029f-a493-4e52-b5e9-43dd279d5640
36e30e6c-fbec-44e2-8823-494ed05e29e7,adaa42a9-fee7-4812-987f-80c4669be874
65410bc3-5de7-46ac-9640-d8537ca0c702,86eea1a5-589d-469c-8b5f-56ab1200dbdd
edf4f179-4286-4409-9266-10ad27499e1a,d60ad225-04d9-4755-908a-ab9c0e19b3cf
e4fe8c97-5a42-46b4-ad89-a8bf8f719fe8,b431c5ac-4177-43e7-9f34-7ad1e57df071
c803e51b-5f57-45f6-8616-3ebe7a4748b0,bef8f9ad-fa57-4256-95b0-57f47df6d6c2
5c1e699d-5f22-4607-a964-6779ad802ae1,d5073ea2-2734-472d-8b2f-2765e83b1632
6b650099-3fd8-447d-b94e-875616fba724,b431c5ac-4177-43e7-9f34-7ad1e57df071
cb92b740-583c-44c7-9646-8913d4646dcf,6e732006-008d-4438-aff3-79c203a0960c
e97b181d-4a96-47c3-bde2-f44db8e68b52,23589691-e527-4d19-9934-f08a1d079b4c
2e39e66c-1844-4631-ba0c-5fcf7aae4710,a425d893-2ad5-445a-8b81-7472bb88da7c
8edea242-5b9d-4c44-bf87-5bf8937ee73a,6f9714de-77de-48b9-8832-ba81e210fa75
8eafcd94-283e-4c2d-abf0-c08ff9e247dd,af6cccdc-10d7-467b-aa2b-32893987bf5c
a7af25f8-69d6-4883-9e0a-ea059224c520,07d131fc-cafc-4e3c-aeb9-837b07607ac1
2121f7e3-e77e-44ed-bb2d-c91c09fb6f47,c7697efc-575a-42fc-b7db-a7bba88beae6
07122703-b857-43c7-9970-25a3fc295a26,506d7d70-0689-4fc3-b5fe-4823753ded08
48f62ccd-8626-40d5-8ecc-42a08b64716a,16d4b3ef-0113-4e1e-945b-1621608c5b09
24800e5b-1f0d-4db0-b004-d016f0470502,da8d858c-c299-4630-8ecb-8cd1d40bc60c
670b474f-ff46-498a-9f4b-9b993974d6df,2ad9ff33-e888-45e5-a84d-21cbf95c0e37
771a5836-82b3-4675-bcf5-c3533f4894f6,e40865e9-fabb-4e28-a780-9f6f0b01709d
9ec49894-c2b0-4924-aff0-322a749a2138,16d4b3ef-0113-4e1e-945b-1621608c5b09
b3a55b4b-eb1d-48a6-b40a-6161809284a4,68580965-e458-4d96-bfaf-73b501c42c1b
017b0662-492d-4000-86ea-d8b023960e6a,2b189cf4-893b-4f1d-bc1e-f426eb3bfa20
3feb39d5-d9d5-461f-a7c0-c2ec501cd53a,2aa62a10-b698-40a9-bc22-eccbb0f88904
0c053149-9545-49ed-a25d-ba3a332a5673,5c837b96-37d2-463a-b6cb-add9a4fd5c5a
f2bb9269-4180-4788-813c-26a380359c3c,ef8d5c95-57c8-4def-b112-5539578ce925
41c92cff-ea39-42bb-a091-ed013fb4469a,296d6355-0469-441a-9e09-c6c3cedaecf3
6a5290fc-e925-4fad-8b20-fe337ecce8c8,d8162797-1296-48ed-ab90-e75cb35cef24
37e1380a-939c-4489-8804-988def99c158,1070746b-2289-40bb-b385-8544e285a993
20320fc0-aaf2-4047-8d15-baf5b007cdc3,d4f6c31f-8bda-4d47-9205-54e39195d051
4b5ddf36-9a29-40cf-9908-50045d3994ed,6de6578c-115e-44f8-a184-a6976584623b
5eb06b42-1d2c-4074-8cbc-22789c86676a,78975282-7207-4f65-af73-143f9a25fb2d
e5b82efc-b212-4f45-b97a-6e37b9694670,5a19deb5-4ac9-4714-9cf8-24120314ec14
c6186541-b9b1-496d-9b7e-57e7191cfaeb,0d103199-d3b1-4709-86d2-75341656fb36
f833c943-d52c-4404-817c-55ed79689ad3,d03d75d2-741a-4134-ac61-6f223bcbec55
c2b17833-b97e-4f2c-8b73-72a0b26bfcd4,af6cccdc-10d7-467b-aa2b-32893987bf5c
767fb202-9995-4718-9533-5ae9be3585a6,1ed540b2-c743-4470-9c40-711b8f13f820
a094e126-cb48-4e4f-8018-2893f4e279aa,5c138125-ea1b-4c4f-9722-7e3136bd2d79
fb9a9ac8-a3a7-4ca6-ae89-84c7e9160720,5a07ae2f-412f-47be-a4ae-3b208dd2ea9c
ba6e491b-fa7b-4acb-b956-e114c46da835,640bd19b-ad1f-4908-adc7-ac5753c3f255
856f268c-2d3c-4e66-9ed8-4cdbe5132b1b,73547884-6d46-487b-9d30-1a364c98c763
6f1f81d8-98fe-4589-8c43-3e7480432614,8f9fccd6-2621-46a4-84fd-26755ea2a2fb
fb554f66-c494-412b-8b82-954bb72d6cab,91be0f90-88b4-43fe-a61d-d7a5849fc108
356a8f64-4dd2-4f9f-a9a1-99d470767614,0c719b62-f0f6-41d7-96d6-0d36d420f5ca
94e7c812-9a49-447e-ae17-660efe7e9cc0,5c837b96-37d2-463a-b6cb-add9a4fd5c5a
64f72790-76fd-4ac6-8134-4714cd274814,47b9b2cf-3436-410e-bca9-6cf616f673c0
bdfc52c1-3530-4ab7-a372-275a520dae33,bbb9b2ea-3fe0-4b5e-9fa1-b7e1a3fcfc1b
d961dbec-7add-4a70-8563-15c7d3b3e80d,133febb9-6efc-4daa-b5c7-3a05d4621623
812d1944-ccd5-433c-9084-8ec326cc1167,f049b323-e73a-4a0f-8a8f-55334572d214
c880b3e7-c360-4c02-9823-597e43d5d71e,83e68b7c-c65a-4c11-afa6-4332f11d531e
df14af51-7d69-4418-a7b7-582c5b236085,8ad4ea69-0196-417d-92e2-2c51cde88524
1c0f152e-c345-4ecd-b7b1-8997f8541ccb,0da70b8a-7b5c-42d2-8f6d-30899a107153
712a7d47-ba0e-4b38-8b56-86792468aaca,0da70b8a-7b5c-42d2-8f6d-30899a107153
b5e049cc-5d21-4609-8c69-e7b91cb0ea82,5becae67-68a6-4a6b-84b2-e16249444f5d
36965e38-2946-4d7c-8bfd-2169e6ba388e,39798ab3-0dc9-4935-aa2b-34061f16505a
5d1af320-61dd-471e-b9f8-cd20070207dd,5e126584-5140-4a30-b0e1-2b49a08f570e
7207c0da-9dfd-403a-ad79-d7bc25164bc9,5a197bd0-1b32-4553-bbbe-8d96a1980e7f
c28e460a-2e49-4480-bb82-91f069b13a1b,83e68b7c-c65a-4c11-afa6-4332f11d531e
7b21d8a9-2c45-4d89-8ae6-deb8ab14a71d,69ab10d3-5783-4bd5-bfee-fdc07d011026
c1893beb-9709-4e6e-bcec-53d440a622d6,3c24b2b4-9636-4a7a-ad0f-5c51cb40f0c3
d3b05179-e521-4b22-89ad-6de734203ba3,f8ef7975-3578-4f57-890e-53d0b9ce414a
b039f0dc-0fd5-4c15-9540-fd7b87cf21c3,3a56b3fb-3a58-4f2c-a0a5-3c23b0b0cb47
28a743c2-0ecb-4a23-8609-df32d39c8b2c,8def9f11-8fe6-4caa-98b0-9188e89bb0d4
69f102d8-fe81-44c2-93e7-51e7bd15e770,a851a4bb-6725-49a1-8859-1b33b26f9e8a
2e44a76f-a8d3-45be-a05a-7d3aef7a9c8d,8def9f11-8fe6-4caa-98b0-9188e89bb0d4
ae37a44c-d02c-4b7d-b99b-a21cc392e0c0,ce19dc51-936e-49f1-8f46-77fbf259fda5
07c8bd4a-2e66-4160-870d-4f133c80f693,45bdb505-c2b6-4656-9bbc-ba4925124dde
f1a9aa06-a6d3-4f66-9098-122cbee6c005,d58841dc-f01b-470b-af85-6609df1368c7
9f310387-0728-4360-95f6-00d10da25c84,083a00ed-7c4d-4d73-9fe3-4dc2753b9861
8bb3067e-1d09-493e-b3e8-c6af242a4123,beddae8b-ae58-4d26-a18c-df6a4fe0eb82
52b2fe59-08f3-45c4-af1c-81c7aafc94f6,29412611-1527-4dbc-8c35-23bc5b13c56b
8469af62-afa1-4ed3-a65c-14ca036ac2fa,ca475e5a-9b0f-46ce-b38d-a1d2be763e3f
223437fe-b1c0-4214-882a-ece992dd4916,67839b30-b11f-445e-bbeb-496d4f57d1ab
ec13a548-5870-40b3-b67c-bdd66bdeee1e,2b189cf4-893b-4f1d-bc1e-f426eb3bfa20
03a5fcac-d9b2-4156-9b4f-c15b528a6e84,30f286a0-4cd8-498b-944a-8a810f00a3ed
f783b378-0849-4560-a957-21c5fa090f39,0d103199-d3b1-4709-86d2-75341656fb36
877d0b75-b407-492f-b21d-ba05363da03a,56eba955-7659-44fa-b2c0-eab8f36ea527
75d1e912-e08e-4997-9317-1a3fc390f98f,643e22b1-ba3d-42b7-98db-14e41783d604
02b0e52f-0801-472f-a4eb-b2fb0e99744d,e200916e-dc08-461a-9931-88361d672010
6691357f-3c30-4ec2-8168-b1f0f6ef619d,bef8f9ad-fa57-4256-95b0-57f47df6d6c2
f0918a88-a2bd-47cb-be26-6b8599c7f7d8,492aaf1b-a330-4fbb-9e22-9fe6c2769b4b
279b7114-24ff-4279-8a72-939de2fe7c0f,6f9714de-77de-48b9-8832-ba81e210fa75
73fb77e4-e859-484c-a80a-bdc7cb9cf840,8bbb16e0-23d4-4a70-a8a9-7af875191c1e
cc0aaa6a-3e1a-4cde-ad09-120fad3576c1,49337afa-e045-4d70-8e59-898ba4f5bc7b
0e2c9530-efd8-4ac1-8fef-7f0931086d08,4a71891d-490b-442a-ab75-ef65c441365e
354e6f18-618c-4759-a977-6746658537fd,f0eeac22-5b4f-4056-9e46-0ab91552acd5
33e556c7-17cb-44d9-974f-30cf2d13e347,b39cafa3-9a21-4aef-aeb4-28b5b15b88c6
41777242-8de6-420d-a1db-c450867f2981,12aa1cee-29f9-43cb-82a0-457fd684f3f0
28fc94a0-0b35-4ba8-afe8-cc3bd47defab,2aa62a10-b698-40a9-bc22-eccbb0f88904
d350f68e-c4b0-4c40-a6e4-61b83dc86894,2f85c42b-4e94-4c50-90bc-c7a5d6732c6f
